0,1,2,Labels,Object,sinx,cosx,siny,cosy,sinz,cosz
-0.08465227,-0.03972601,0.014472131,w-grasp,banana,-0.262811617,0.964847166,-0.124475558,0.992222674,0.045448539,0.998966681
-0.0718138,-0.006009503,0.01725458,w-grasp,banana,-0.223694174,0.974659385,-0.018877733,0.9998218,0.054178723,0.998531254
-0.09290481,-0.02842535,0.01286431,w-grasp,banana,-0.287734504,0.957710215,-0.089179604,0.996015561,0.04040223,0.999183497
-0.07070943,-0.02174459,0.02052168,w-grasp,banana,-0.220311372,0.975429597,-0.068257515,0.997667736,0.064424209,0.997922603
-0.06973209,-0.02512516,0.007296804,w-grasp,banana,-0.217315464,0.976101424,-0.078848759,0.99688659,0.022920903,0.999737282
-0.08487082,-0.03023587,0.01216062,w-grasp,banana,-0.263473995,0.964666499,-0.094843217,0.995492222,0.038193296,0.99927037
-0.0799623,-0.01269378,0.01885623,w-grasp,banana,-0.248567992,0.96861445,-0.039866942,0.999204997,0.059202209,0.998246011
-0.09201859,-0.03387969,0.007932825,w-grasp,banana,-0.28506707,0.958507572,-0.106232214,0.994341348,0.02491839,0.999689489
0.03300531,-0.01838524,0.04270793,w-grasp,banana,0.103500496,0.994629402,-0.057725125,0.998332515,0.133764806,0.991013106
-0.09258091,-0.027125401,0.003583668,w-grasp,banana,-0.286759855,0.958002498,-0.085111354,0.996371446,0.011257855,0.999936628
-0.08063572,-0.020109091,0.01092927,w-grasp,banana,-0.250616586,0.968086425,-0.0631307,0.998005268,0.034327556,0.999410636
-0.09092055,-0.03198976,0.012076439,w-grasp,banana,-0.281759015,0.959485204,-0.100326758,0.994954542,0.037929033,0.999280435
0.02675786,-0.01454735,0.0359556,w-grasp,banana,0.083960857,0.996469053,-0.045684594,0.998955914,0.112714478,0.993627418
-0.08794802,-0.03037307,0.007804427,w-grasp,banana,-0.272786993,0.962074455,-0.095272279,0.995451251,0.024515152,0.999699458
0.06460224,0.007834616,0.03191692,w-grasp,banana,0.201557638,0.979476655,0.024609961,0.999697129,0.100099083,0.994977474
0.06756762,0.008769357,0.0357622,w-grasp,banana,0.210673311,0.977556523,0.02754545,0.999620552,0.112110763,0.993695716
0.07182845,0.006325012,0.03759925,w-grasp,banana,0.22373903,0.974649089,0.019868716,0.999802598,0.117843574,0.993032171
-0.09414369,-0.03114961,0.01064501,w-grasp,banana,-0.291459668,0.956583118,-0.097700397,0.995215872,0.033435066,0.999440892
-0.09037397,-0.02898214,0.01053031,w-grasp,banana,-0.280111087,0.959967593,-0.090921653,0.995858049,0.033074935,0.999452875
0.06264206,0.009978081,0.02955504,w-grasp,banana,0.19552233,0.98069925,0.031341008,0.99950875,0.092713816,0.995692798
-0.09290481,-0.02842535,0.01286431,w-grasp,banana,-0.287734504,0.957710215,-0.089179604,0.996015561,0.04040223,0.999183497
-0.08487082,-0.03023587,0.01216062,w-grasp,banana,-0.263473995,0.964666499,-0.094843217,0.995492222,0.038193296,0.99927037
-0.09201859,-0.03387969,0.007932825,w-grasp,banana,-0.28506707,0.958507572,-0.106232214,0.994341348,0.02491839,0.999689489
-0.09092055,-0.03198976,0.012076439,w-grasp,banana,-0.281759015,0.959485204,-0.100326758,0.994954542,0.037929033,0.999280435
-0.08794802,-0.03037307,0.007804427,w-grasp,banana,-0.272786993,0.962074455,-0.095272279,0.995451251,0.024515152,0.999699458
0.06460224,0.007834616,0.03191692,w-grasp,banana,0.201557638,0.979476655,0.024609961,0.999697129,0.100099083,0.994977474
0.06756762,0.008769357,0.0357622,w-grasp,banana,0.210673311,0.977556523,0.02754545,0.999620552,0.112110763,0.993695716
0.07182845,0.006325012,0.03759925,w-grasp,banana,0.22373903,0.974649089,0.019868716,0.999802598,0.117843574,0.993032171
-0.09414369,-0.03114961,0.01064501,w-grasp,banana,-0.291459668,0.956583118,-0.097700397,0.995215872,0.033435066,0.999440892
-0.09037397,-0.02898214,0.01053031,w-grasp,banana,-0.280111087,0.959967593,-0.090921653,0.995858049,0.033074935,0.999452875
0.06264206,0.009978081,0.02955504,w-grasp,banana,0.19552233,0.98069925,0.031341008,0.99950875,0.092713816,0.995692798
-0.09290481,-0.02842535,0.01286431,w-grasp,banana,-0.287734504,0.957710215,-0.089179604,0.996015561,0.04040223,0.999183497
-0.08487082,-0.03023587,0.01216062,w-grasp,banana,-0.263473995,0.964666499,-0.094843217,0.995492222,0.038193296,0.99927037
-0.09201859,-0.03387969,0.007932825,w-grasp,banana,-0.28506707,0.958507572,-0.106232214,0.994341348,0.02491839,0.999689489
-0.09092055,-0.03198976,0.012076439,w-grasp,banana,-0.281759015,0.959485204,-0.100326758,0.994954542,0.037929033,0.999280435
-0.08794802,-0.03037307,0.007804427,w-grasp,banana,-0.272786993,0.962074455,-0.095272279,0.995451251,0.024515152,0.999699458
0.06460224,0.007834616,0.03191692,w-grasp,banana,0.201557638,0.979476655,0.024609961,0.999697129,0.100099083,0.994977474
0.06756762,0.008769357,0.0357622,w-grasp,banana,0.210673311,0.977556523,0.02754545,0.999620552,0.112110763,0.993695716
0.07182845,0.006325012,0.03759925,w-grasp,banana,0.22373903,0.974649089,0.019868716,0.999802598,0.117843574,0.993032171
-0.09414369,-0.03114961,0.01064501,w-grasp,banana,-0.291459668,0.956583118,-0.097700397,0.995215872,0.033435066,0.999440892
-0.09037397,-0.02898214,0.01053031,w-grasp,banana,-0.280111087,0.959967593,-0.090921653,0.995858049,0.033074935,0.999452875
0.06264206,0.009978081,0.02955504,w-grasp,banana,0.19552233,0.98069925,0.031341008,0.99950875,0.092713816,0.995692798
-0.09290481,-0.02842535,0.01286431,w-grasp,banana,-0.287734504,0.957710215,-0.089179604,0.996015561,0.04040223,0.999183497
-0.08487082,-0.03023587,0.01216062,w-grasp,banana,-0.263473995,0.964666499,-0.094843217,0.995492222,0.038193296,0.99927037
-0.09201859,-0.03387969,0.007932825,w-grasp,banana,-0.28506707,0.958507572,-0.106232214,0.994341348,0.02491839,0.999689489
-0.09092055,-0.03198976,0.012076439,w-grasp,banana,-0.281759015,0.959485204,-0.100326758,0.994954542,0.037929033,0.999280435
-0.08794802,-0.03037307,0.007804427,w-grasp,banana,-0.272786993,0.962074455,-0.095272279,0.995451251,0.024515152,0.999699458
0.06460224,0.007834616,0.03191692,w-grasp,banana,0.201557638,0.979476655,0.024609961,0.999697129,0.100099083,0.994977474
0.06756762,0.008769357,0.0357622,w-grasp,banana,0.210673311,0.977556523,0.02754545,0.999620552,0.112110763,0.993695716
0.07182845,0.006325012,0.03759925,w-grasp,banana,0.22373903,0.974649089,0.019868716,0.999802598,0.117843574,0.993032171
-0.09414369,-0.03114961,0.01064501,w-grasp,banana,-0.291459668,0.956583118,-0.097700397,0.995215872,0.033435066,0.999440892
-0.09037397,-0.02898214,0.01053031,w-grasp,banana,-0.280111087,0.959967593,-0.090921653,0.995858049,0.033074935,0.999452875
0.06264206,0.009978081,0.02955504,w-grasp,banana,0.19552233,0.98069925,0.031341008,0.99950875,0.092713816,0.995692798
-0.09290481,-0.02842535,0.01286431,w-grasp,banana,-0.287734504,0.957710215,-0.089179604,0.996015561,0.04040223,0.999183497
-0.08487082,-0.03023587,0.01216062,w-grasp,banana,-0.263473995,0.964666499,-0.094843217,0.995492222,0.038193296,0.99927037
-0.09201859,-0.03387969,0.007932825,w-grasp,banana,-0.28506707,0.958507572,-0.106232214,0.994341348,0.02491839,0.999689489
-0.09092055,-0.03198976,0.012076439,w-grasp,banana,-0.281759015,0.959485204,-0.100326758,0.994954542,0.037929033,0.999280435
-0.092074,-0.02227337,0.01639349,w-grasp,banana,-0.285233913,0.958457936,-0.069914708,0.997552973,0.051477387,0.99867416
-0.07927513,-0.036781147,0.008891769,w-grasp,banana,-0.246476423,0.969148788,-0.115291025,0.993331757,0.02792986,0.999609885
0.03706877,0.02108446,0.01921932,w-grasp,banana,0.11618852,0.993227178,0.066188408,0.997807143,0.060340817,0.998177833
0.07420506,0.004813734,0.04091827,w-grasp,banana,0.231009574,0.972951477,0.015121769,0.99988566,0.128191031,0.991749494
-0.08964087,-0.036751967,0.0199454,w-grasp,banana,-0.277899508,0.960610152,-0.115199967,0.993342321,0.062617482,0.9980376
-0.092031166,-0.02825923,0.002706231,w-grasp,banana,-0.285104938,0.958496309,-0.088659806,0.996061965,0.008501522,0.999963861
-0.07753987,-0.01923686,0.009237228,w-grasp,banana,-0.241189648,0.970478003,-0.060395818,0.998174506,0.029014679,0.999578986
-0.08833238,-0.01429188,0.007245825,w-grasp,banana,-0.273948467,0.961744372,-0.044882858,0.998992257,0.022760794,0.99974094
-0.06197637,-0.01823149,0.01280709,w-grasp,banana,-0.193471002,0.981105994,-0.057242918,0.99836028,0.04022262,0.999190743
-0.08080497,-0.02843368,0.01954957,w-grasp,banana,-0.251131281,0.967953036,-0.089205669,0.996013227,0.061376374,0.998114693
0.026211731,0.02357639,0.01669967,w-grasp,banana,0.082251128,0.996611635,0.073997532,0.997258425,0.052437952,0.998624184
-0.07035504,-0.02796615,0.005828496,w-grasp,banana,-0.219225274,0.975674269,-0.087742683,0.996143173,0.018309196,0.999832373
-0.09691146,-0.031474877,0.014435191,w-grasp,banana,-0.299765987,0.954012763,-0.098717284,0.99511552,0.045332611,0.998971949
-0.08367546,-0.02743481,0.009753538,w-grasp,banana,-0.259849608,0.965649098,-0.086079795,0.996288246,0.030635945,0.999530609
0.0441911,0.01500828,0.02308834,w-grasp,banana,0.138380843,0.99037909,0.047131045,0.998888715,0.07246844,0.997370706
-0.08935184,-0.03581829,0.008531889,w-grasp,banana,-0.277027172,0.960862085,-0.112285857,0.993675946,0.02679972,0.999640823
0.07728103,-0.02619533,0.05280272,w-grasp,banana,0.240400428,0.970673804,-0.082199779,0.996615872,0.165120064,0.986273473
0.030688472,-0.009381761,0.04283157,w-grasp,banana,0.096258561,0.995356363,-0.029468535,0.999565708,0.13414972,0.990961075
-0.08607166,-0.02159583,0.002537679,w-grasp,banana,-0.267111257,0.963665697,-0.067791268,0.997699526,0.007972033,0.999968223
-0.06239577,-0.009140149,0.01801984,w-grasp,banana,-0.194763485,0.980850236,-0.028709833,0.999587788,0.056579097,0.99839812
-0.07408627,-0.02906782,0.01403179,w-grasp,banana,-0.230646473,0.973037617,-0.091189699,0.99583354,0.044066594,0.999028596
-0.0887985,-0.01314125,0.015597491,w-grasp,banana,-0.275356471,0.961342194,-0.041271511,0.999147968,0.048979913,0.998799764
-0.09299843,-0.02188987,0.00764827,w-grasp,banana,-0.288016161,0.957625548,-0.068712841,0.99763648,0.024024728,0.999711365
-0.07036179,-0.02021217,0.012883771,w-grasp,banana,-0.219245963,0.97566962,-0.063453873,0.997984772,0.040463317,0.999181025
0.034887742,-0.01499282,0.03882973,w-grasp,banana,0.109380552,0.993999947,-0.047082532,0.998891003,0.121681303,0.992569222
-0.05833055,-0.02463536,0.008372398,w-grasp,banana,-0.182221614,0.983257486,-0.07731475,0.997006735,0.026298856,0.999654125
-0.08102233,-0.03625111,0.01845539,w-grasp,banana,-0.251792176,0.967781329,-0.113636858,0.993522352,0.057945132,0.998319769
-0.07710396,-0.01177451,0.012532191,w-grasp,banana,-0.239860439,0.97080738,-0.036981189,0.999315962,0.039359708,0.999225106
-0.08873599,-0.02879414,0.01885816,w-grasp,banana,-0.275167681,0.961396249,-0.090333482,0.995911573,0.059208261,0.998245652
-0.09613127,-0.03412335,0.005330881,w-grasp,banana,-0.297426836,0.954744614,-0.10699331,0.994259741,0.016746179,0.999859773
-0.09110111,-0.02891971,0.010747461,w-grasp,banana,-0.282303218,0.959325228,-0.09072634,0.995875861,0.033756734,0.999430079
-0.08943513,-0.04315959,0.007361847,w-grasp,banana,-0.277278577,0.960789566,-0.135170809,0.990822311,0.023125182,0.999732577
-0.084243,-0.02266588,0.015184321,w-grasp,banana,-0.261570876,0.965184271,-0.071144708,0.997466005,0.047683455,0.998862497
-0.0658365,-0.01775655,0.01884416,w-grasp,banana,-0.205353963,0.978687769,-0.055753277,0.998444576,0.059164357,0.998248255
0.06879037,0.008687566,0.03942897,w-grasp,banana,0.214426805,0.97674006,0.027288601,0.999627597,0.12354961,0.992338397
0.07316572,0.004275296,0.03345231,w-grasp,banana,0.227831578,0.973700556,0.013430439,0.999909808,0.104897102,0.994483081
0.0470982,0.01930757,0.02709543,w-grasp,banana,0.147419736,0.989074022,0.060617547,0.998161066,0.085017541,0.996379455
-0.05739408,-0.01602625,0.01681831,w-grasp,banana,-0.179328164,0.983789312,-0.050325198,0.998732884,0.052810143,0.998604571
-0.06678077,-0.02258411,0.005972163,w-grasp,banana,-0.208256258,0.978074297,-0.070888476,0.997484247,0.01876045,0.999824007
-0.08652514,-0.02046561,0.009608487,w-grasp,banana,-0.268483831,0.963284191,-0.06424843,0.997933935,0.030180478,0.999544466
-0.07767943,-0.02783576,0.007965794,w-grasp,banana,-0.241615109,0.970372165,-0.087334635,0.996179031,0.02502193,0.999686902
-0.060964458,-0.02316668,0.01630851,w-grasp,banana,-0.19035117,0.981716065,-0.072713895,0.997352841,0.051210774,0.998687867
-0.04020752,-0.01361233,0.01612157,w-grasp,banana,-0.125976314,0.99203325,-0.042750102,0.999085796,0.050624264,0.99871777
-0.07912143,-0.032348856,0.013217101,w-grasp,banana,-0.246008443,0.969267686,-0.101449103,0.994840731,0.041509593,0.999138105
0.03798744,0.01915926,0.02566874,w-grasp,banana,0.119054488,0.992887722,0.060152481,0.9981892,0.080550983,0.99675049
-0.08263748,-0.01608617,0.008024558,w-grasp,banana,-0.25669943,0.966491284,-0.050513197,0.998723394,0.025206479,0.999682266
-0.06915986,-0.01045535,0.01205961,w-grasp,banana,-0.215560414,0.976490506,-0.032839577,0.999460636,0.037876203,0.999282439
-0.07062412,-0.031588167,0.010288371,w-grasp,banana,-0.220049948,0.975488606,-0.09907144,0.995080323,0.03231529,0.999477725
-0.0956839,-0.02575252,0.01126376,w-grasp,banana,-0.296084732,0.955161678,-0.08081332,0.996729255,0.035377718,0.999374013
0.06707685,0.007933903,0.028841,w-grasp,banana,0.20916591,0.977880168,0.024921776,0.999689404,0.09048009,0.995898265
-0.07923372,-0.02635062,0.01309159,w-grasp,banana,-0.246350345,0.969180844,-0.082685961,0.996575653,0.041115637,0.999154395
-0.08846272,-0.01562294,0.001899769,w-grasp,banana,-0.274342243,0.96163212,-0.049059765,0.998795845,0.005968089,0.999982191
-0.05581188,-0.02006628,0.012848251,w-grasp,banana,-0.174436063,0.984668503,-0.062996477,0.998013749,0.040351822,0.999185534
-0.07131194,-0.02464465,0.009875901,w-grasp,banana,-0.222157255,0.975010848,-0.077343847,0.997004478,0.031020166,0.999518759
-0.0885732,-0.03157478,0.005443142,w-grasp,banana,-0.274675983,0.961536845,-0.099029591,0.995084489,0.017098798,0.999853805
-0.085837066,-0.01705026,0.013641991,w-grasp,banana,-0.266400985,0.963862291,-0.053537783,0.998565824,0.042843197,0.999081809
-0.08031867,-0.038963977,0.01358274,w-grasp,banana,-0.249652235,0.968335562,-0.122099895,0.992517816,0.04265723,0.999089766
-0.09321638,-0.02771671,0.01632296,w-grasp,banana,-0.28867177,0.957428122,-0.086962063,0.996211624,0.051256109,0.998685542
-0.05288324,-0.01469998,0.013802821,w-grasp,banana,-0.16536954,0.986231674,-0.046163575,0.998933894,0.043347975,0.999060035
-0.09552346,-0.02920272,0.00734001,w-grasp,banana,-0.295603272,0.95531079,-0.091611713,0.995794805,0.023056598,0.999734161
0.030284632,-0.01238889,0.03858271,w-grasp,banana,0.094995712,0.995477682,-0.038909873,0.999242724,0.120911019,0.99266335
-0.0950553,-0.03426439,0.01042269,w-grasp,banana,-0.294197953,0.955744508,-0.107433833,0.994212237,0.03273703,0.999464
0.0631319,-0.02046795,0.05117217,w-grasp,banana,0.197031229,0.980397213,-0.064255766,0.997933463,0.160065859,0.987106337
-0.07604933,-0.01351369,0.01725675,w-grasp,banana,-0.236642726,0.971596737,-0.042440506,0.999098996,0.05418553,0.998530885
-0.09197282,-0.034283537,0.002336111,w-grasp,banana,-0.284929246,0.958548551,-0.107493635,0.994205773,0.007338825,0.99997307
-0.08417223,-0.038191646,0.009293985,w-grasp,banana,-0.261356286,0.965242401,-0.119691414,0.992811143,0.029192906,0.999573796
-0.08471662,-0.032372337,0.01932141,w-grasp,banana,-0.263006661,0.964794017,-0.101522487,0.994833245,0.060660945,0.998158429
0.07986197,0.000925757,0.03649985,w-grasp,banana,0.248262685,0.968692748,0.002908262,0.999995771,0.114413178,0.993433251
-0.08864577,-0.02485444,0.013652081,w-grasp,banana,-0.274895186,0.9614742,-0.078000911,0.996953288,0.042874866,0.99908045
-0.06495904,-0.01249969,0.015192241,w-grasp,banana,-0.202655394,0.979250117,-0.039257685,0.99922912,0.047708307,0.99886131
-0.07102337,-0.02444194,0.01579225,w-grasp,banana,-0.221273275,0.975211843,-0.076708925,0.99705353,0.049591005,0.998769609
-0.0579295,-0.01008261,0.0204178,w-grasp,banana,-0.180982665,0.983486286,-0.031669223,0.999498404,0.064098545,0.997943574
-0.05005959,-0.01545187,0.01800227,w-grasp,banana,-0.156614784,0.987659764,-0.048522988,0.998822066,0.056523989,0.998401241
-0.08318891,-0.0323141,0.008630227,w-grasp,banana,-0.258373313,0.96604515,-0.101340479,0.994851802,0.027108537,0.999632496
-0.08889098,-0.02476973,0.007814579,w-grasp,banana,-0.275635754,0.961262155,-0.077735603,0.99697401,0.024547034,0.999698676
-0.08379862,-0.02411222,0.01996608,w-grasp,banana,-0.260223205,0.965548488,-0.075676121,0.997132451,0.06268232,0.99803353
-0.08817749,-0.02005894,0.01851857,w-grasp,banana,-0.273480462,0.961877558,-0.062973464,0.998015202,0.058143277,0.998308249
-0.07601378,-0.033285707,0.007833637,w-grasp,banana,-0.236534217,0.97162316,-0.104376592,0.994537846,0.024606887,0.999697205
-0.08130453,-0.0133266,0.01443461,w-grasp,banana,-0.252650045,0.967557727,-0.041853285,0.999123767,0.045330788,0.998972031
-0.09028884,-0.0192078,0.004776241,w-grasp,banana,-0.279854347,0.96004247,-0.060304693,0.998180016,0.015003998,0.999887434
-0.062484898,-0.02175301,0.009686789,w-grasp,banana,-0.195038111,0.980795664,-0.068283905,0.99766593,0.030426351,0.999537011
0.04232833,0.01854653,0.027321171,w-grasp,banana,0.132582915,0.991171918,0.058230965,0.998303138,0.085724118,0.996318913
0.03123752,0.02222323,0.01888776,w-grasp,banana,0.097975242,0.995188852,0.069757578,0.997563973,0.059301086,0.998240142
-0.09247988,-0.037618477,0.005614904,w-grasp,banana,-0.286455784,0.958093463,-0.117903555,0.993025051,0.017638306,0.999844433
-0.07214633,-0.0159716,0.01441538,w-grasp,banana,-0.224712223,0.974425173,-0.050153731,0.99874151,0.045270439,0.998974768
0.026125431,-0.01506135,0.0341046,w-grasp,banana,0.081980932,0.996633898,-0.047297579,0.998880843,0.106934744,0.994266041
0.04140805,0.01911155,0.02270528,w-grasp,banana,0.129716828,0.99155108,0.060002871,0.998198205,0.071268169,0.997457191
-0.06113616,-0.01434589,0.01868752,w-grasp,banana,-0.190880682,0.981613246,-0.045052359,0.998984627,0.058673128,0.998277248
-0.09015036,-0.01205129,0.01148732,w-grasp,banana,-0.279436669,0.960164126,-0.037850084,0.999283429,0.036079584,0.99934892
-0.07687704,-0.02246073,0.012235621,w-grasp,banana,-0.239168319,0.970978123,-0.070501847,0.997511649,0.038428739,0.999261343
-0.09015223,-0.031747717,0.02186553,w-grasp,banana,-0.279442309,0.960162484,-0.099570188,0.995030541,0.068636557,0.997641731
-0.08259912,-0.01811809,0.003550265,w-grasp,banana,-0.256582958,0.966522212,-0.056887252,0.998380609,0.011152925,0.999937804
-0.08497454,-0.02720924,0.01388778,w-grasp,banana,-0.263788305,0.964580598,-0.085373775,0.996348994,0.043614621,0.99904843
-0.06616618,-0.01997867,0.011110231,w-grasp,banana,-0.20636747,0.978474561,-0.062721794,0.99803105,0.034895705,0.999390959
0.07257569,-0.02282233,0.05257078,w-grasp,banana,0.226026356,0.974121187,-0.071634941,0.997430918,0.164401382,0.986393525
-0.09216288,-0.032062847,0.008045638,w-grasp,banana,-0.285501519,0.958378256,-0.1005552,0.994931481,0.025272681,0.999680595
-0.09716601,-0.02638072,0.01540957,w-grasp,banana,-0.300528786,0.953772745,-0.082780196,0.99656783,0.048390259,0.998828505
-0.089266516,-0.02457203,0.01864863,w-grasp,banana,-0.276769607,0.960936306,-0.077116393,0.997022097,0.058551165,0.998284409
-0.09143561,-0.02305828,0.003359921,w-grasp,banana,-0.283311151,0.959028045,-0.072374254,0.997377545,0.010554995,0.999944294
-0.05873407,-0.02040287,0.008241002,w-grasp,banana,-0.183467901,0.983025701,-0.064051738,0.997946579,0.025886214,0.999664896
-0.064109474,-0.02566598,0.006905295,w-grasp,banana,-0.200041143,0.979787498,-0.08054234,0.996751188,0.021691281,0.999764716
-0.075755596,-0.02389487,0.008472949,w-grasp,banana,-0.23574607,0.971814689,-0.074995256,0.997183891,0.026614626,0.999645768
0.07989685,-0.00019682,0.04557925,w-grasp,banana,0.248368829,0.968665538,-0.00061831,0.999999809,0.142698431,0.989766214
-0.09265317,-0.03348367,0.0187997,w-grasp,banana,-0.286977319,0.957937377,-0.104995076,0.994472742,0.05902493,0.998256509
-0.07990461,-0.009238579,0.01440748,w-grasp,banana,-0.248392443,0.968659483,-0.029018922,0.999578862,0.045245647,0.998975891
-0.08029229,-0.02148452,0.01928615,w-grasp,banana,-0.249571986,0.968356248,-0.067442388,0.99772317,0.060550379,0.998165142
-0.0870593,-0.02989795,0.01064823,w-grasp,banana,-0.270099904,0.962832302,-0.093786374,0.995592344,0.033445176,0.999440554
-0.08177397,-0.01268613,0.005760135,w-grasp,banana,-0.254076671,0.96718408,-0.039842928,0.999205955,0.018094476,0.999836282
-0.066605076,-0.01370381,0.01887748,w-grasp,banana,-0.207716386,0.978189094,-0.043037222,0.99907347,0.059268849,0.998242057
-0.07346009,-0.01291326,0.011004781,w-grasp,banana,-0.228731923,0.973489449,-0.04055588,0.999177272,0.034564633,0.999402465
0.07406596,0.002353697,0.03758999,w-grasp,banana,0.230584389,0.973052331,0.007394072,0.999972663,0.117814686,0.993035598
-0.08657218,-0.0355463,0.0117319,w-grasp,banana,-0.268626179,0.963244505,-0.111436763,0.993771527,0.036847421,0.999320903
-0.081258036,-0.02076568,0.01279887,w-grasp,banana,-0.25250872,0.967594619,-0.065189124,0.997872927,0.040196817,0.999191781
-0.068746306,-0.01845745,0.01614229,w-grasp,banana,-0.214291596,0.976769733,-0.057951593,0.998319394,0.050689272,0.998714473
-0.08572284,-0.01480859,0.01030593,w-grasp,banana,-0.266055095,0.963957824,-0.046504407,0.998918085,0.032370423,0.999475941
-0.08161634,-0.02868045,0.01547904,w-grasp,banana,-0.253597696,0.967309779,-0.089977779,0.995943773,0.048608242,0.998817921
-0.08640226,-0.01871701,0.00551767,w-grasp,banana,-0.268111957,0.963387761,-0.058765611,0.998271808,0.017332894,0.999849774
-0.07644279,-0.02801315,0.01706363,w-grasp,banana,-0.237843492,0.971303492,-0.087889763,0.996130207,0.053579724,0.998563575
-0.06033801,-0.02446834,0.01180004,w-grasp,banana,-0.188418799,0.982088772,-0.076791616,0.997047164,0.037061336,0.999312993
-0.08517585,-0.02407737,0.011472341,w-grasp,banana,-0.264398268,0.964413581,-0.075566953,0.99714073,0.036032558,0.999350617
-0.06041894,-0.01927044,0.01670097,w-grasp,banana,-0.188668481,0.982040836,-0.060501117,0.99816813,0.05244203,0.99862397
-0.08222168,-0.035503987,0.013657231,w-grasp,banana,-0.255436746,0.96682577,-0.111304664,0.993786331,0.04289103,0.999079756
-0.08777159,-0.039727207,0.009819262,w-grasp,banana,-0.272253717,0.9622255,-0.124479289,0.992222206,0.03084232,0.999524262
-0.088818036,-0.02012511,0.01357192,w-grasp,banana,-0.27541547,0.961325293,-0.063180923,0.99800209,0.04262327,0.999091215
-0.064850464,-0.0218974,0.01904175,w-grasp,banana,-0.202321368,0.979319184,-0.06873644,0.997634854,0.059783988,0.998211338
-0.06553845,-0.01623882,0.01435121,w-grasp,banana,-0.204437504,0.978879618,-0.050992129,0.998699055,0.045069055,0.998983874
-0.08496863,-0.0133746,0.01607222,w-grasp,banana,-0.263770396,0.964585496,-0.042003945,0.999117445,0.050469429,0.998725606
-0.08310688,-0.03946626,0.01619913,w-grasp,banana,-0.258124358,0.9661117,-0.123665858,0.992323917,0.050867605,0.998705405
0.03885985,0.01759492,0.02026353,w-grasp,banana,0.121775221,0.992557704,0.055246299,0.998472757,0.063614894,0.997974521
-0.07440318,-0.01051978,0.015515161,w-grasp,banana,-0.231615088,0.97280751,-0.033041874,0.999453968,0.048721582,0.998812399
-0.07341114,-0.020604631,0.015108771,w-grasp,banana,-0.22858222,0.973524611,-0.064684256,0.997905781,0.047446384,0.998873786
-0.07362984,-0.02509959,0.01311394,w-grasp,banana,-0.229251022,0.973367335,-0.07876868,0.996892921,0.04118579,0.999151505
-0.0923228,-0.03658208,0.01166725,w-grasp,banana,-0.285982962,0.958234703,-0.114669804,0.993403662,0.03664446,0.999328366
-0.076909326,-0.01542955,0.011229031,w-grasp,banana,-0.239266801,0.97095386,-0.048452953,0.998825466,0.035268685,0.999377866
0.06520188,0.007817447,0.03397099,w-grasp,banana,0.203402387,0.97909523,0.024556041,0.999698455,0.106517406,0.994310838
-0.07967487,-0.02437835,0.006584212,w-grasp,banana,-0.247693269,0.968838503,-0.076509745,0.997068834,0.020682826,0.999786087
-0.04453468,-0.01473436,0.010011541,w-grasp,banana,-0.139449734,0.990229151,-0.046271464,0.998928902,0.031446071,0.99950545
-0.0707823,-0.008791078,0.01693813,w-grasp,banana,-0.220534663,0.975379138,-0.027613661,0.99961867,0.053186028,0.998584622
-0.085754886,-0.02313197,0.006699264,w-grasp,banana,-0.266152138,0.963931035,-0.072605142,0.997360764,0.021044183,0.999778547
-0.07343954,-0.02204319,0.0191644,w-grasp,banana,-0.228669076,0.973504214,-0.069193349,0.997603268,0.060168599,0.998188229
-0.04720207,-0.01145141,0.01894195,w-grasp,banana,-0.147742471,0.989025865,-0.035966845,0.999352984,0.059471024,0.998230032
-0.09404567,-0.036381997,0.01566882,w-grasp,banana,-0.291165093,0.956672822,-0.114045366,0.993475543,0.049203723,0.998788763
-0.08925406,-0.032322917,0.012269601,w-grasp,banana,-0.276732005,0.960947136,-0.101368035,0.994848994,0.038535408,0.999257235
-0.09127272,-0.01737521,0.007992227,w-grasp,banana,-0.282820362,0.959172895,-0.054557121,0.998510651,0.025104943,0.999684821
-0.090628296,-0.02267119,0.01157132,w-grasp,banana,-0.280877978,0.959743487,-0.071161347,0.997464818,0.036343296,0.999339364
-0.056286108,-0.02007741,0.01741282,w-grasp,banana,-0.175902815,0.984407537,-0.063031372,0.998011546,0.054675097,0.998504198
-0.07615587,-0.009709605,0.008997008,w-grasp,banana,-0.236967902,0.97151748,-0.030497994,0.999534828,0.028260338,0.999600597
-0.087198816,-0.03435116,0.0164944,w-grasp,banana,-0.270521878,0.962713827,-0.107704839,0.994182915,0.051793972,0.998657791
-0.06388791,-0.02290771,0.013250301,w-grasp,banana,-0.19935912,0.979926498,-0.071902471,0.997411668,0.041613801,0.999133771
0.04261764,0.01449105,0.01825159,w-grasp,banana,0.133483704,0.991051008,0.045507911,0.998963978,0.057305958,0.998356663
-0.06925133,-0.01635835,0.01982948,w-grasp,banana,-0.215841003,0.976428523,-0.05136714,0.998679837,0.06225403,0.998060337
-0.08123866,-0.008910022,0.009207768,w-grasp,banana,-0.252449822,0.967609987,-0.027987179,0.999608282,0.028922169,0.999581667
-0.068633266,-0.02765022,0.01256044,w-grasp,banana,-0.213944717,0.97684577,-0.086753974,0.996229767,0.039448384,0.99922161
